,Year,Destination,Origin,Type,Value,dcode,ocode
104330,2017,Belarus,Nigeria,Refugees (incl. refugee-like situations),0,BLR,NGA
104331,2017,Belarus,Pakistan,Refugees (incl. refugee-like situations),0,BLR,PAK
104332,2017,Belarus,Palestinian,Refugees (incl. refugee-like situations),0,BLR,PSE
104333,2017,Belarus,Russian Federation,Refugees (incl. refugee-like situations),0,BLR,RUS
104334,2017,Belarus,Rwanda,Refugees (incl. refugee-like situations),0,BLR,RWA
104335,2017,Belarus,Somalia,Refugees (incl. refugee-like situations),0,BLR,SOM
104336,2017,Belarus,Slovakia,Refugees (incl. refugee-like situations),0,BLR,SVK
104337,2017,Belarus,Syrian Arab Rep.,Refugees (incl. refugee-like situations),87,BLR,SYR
104338,2017,Belarus,Tajikistan,Refugees (incl. refugee-like situations),12,BLR,TJK
104339,2017,Belarus,Turkey,Refugees (incl. refugee-like situations),0,BLR,TUR
104340,2017,Belarus,Ukraine,Refugees (incl. refugee-like situations),1694,BLR,UKR
104341,2017,Belarus,Stateless,Refugees (incl. refugee-like situations),0,BLR,SLS
104342,2017,Belarus,Yemen,Refugees (incl. refugee-like situations),42,BLR,YEM
104406,2017,Madagascar,Afghanistan,Refugees (incl. refugee-like situations),0,MDG,AFG
104407,2017,Madagascar,Burundi,Refugees (incl. refugee-like situations),0,MDG,BDI
104408,2017,Madagascar,Central African Rep.,Refugees (incl. refugee-like situations),0,MDG,CAF
104409,2017,Madagascar,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),0,MDG,CIV
104410,2017,Madagascar,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),0,MDG,COD
104411,2017,Madagascar,Congo,Refugees (incl. refugee-like situations),0,MDG,COG
104412,2017,Madagascar,Egypt,Refugees (incl. refugee-like situations),0,MDG,EGY
104413,2017,Madagascar,Eritrea,Refugees (incl. refugee-like situations),0,MDG,ERI
104414,2017,Madagascar,Pakistan,Refugees (incl. refugee-like situations),12,MDG,PAK
104415,2017,Madagascar,Palestinian,Refugees (incl. refugee-like situations),0,MDG,PSE
104416,2017,Madagascar,Somalia,Refugees (incl. refugee-like situations),0,MDG,SOM
104417,2017,Madagascar,Syrian Arab Rep.,Refugees (incl. refugee-like situations),0,MDG,SYR
104418,2017,Madagascar,Turkey,Refugees (incl. refugee-like situations),0,MDG,TUR
104419,2017,Madagascar,Yemen,Refugees (incl. refugee-like situations),22,MDG,YEM
105517,2017,Ukraine,Afghanistan,Refugees (incl. refugee-like situations),1410,UKR,AFG
105518,2017,Ukraine,Angola,Refugees (incl. refugee-like situations),26,UKR,AGO
105519,2017,Ukraine,Armenia,Refugees (incl. refugee-like situations),192,UKR,ARM
105520,2017,Ukraine,Azerbaijan,Refugees (incl. refugee-like situations),149,UKR,AZE
105521,2017,Ukraine,Burundi,Refugees (incl. refugee-like situations),6,UKR,BDI
105522,2017,Ukraine,Burkina Faso,Refugees (incl. refugee-like situations),0,UKR,BFA
105523,2017,Ukraine,Bangladesh,Refugees (incl. refugee-like situations),0,UKR,BGD
105524,2017,Ukraine,Bulgaria,Refugees (incl. refugee-like situations),0,UKR,BGR
105525,2017,Ukraine,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),0,UKR,BIH
105526,2017,Ukraine,Belarus,Refugees (incl. refugee-like situations),26,UKR,BLR
105527,2017,Ukraine,China,Refugees (incl. refugee-like situations),0,UKR,CHN
105528,2017,Ukraine,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),0,UKR,CIV
105529,2017,Ukraine,Cameroon,Refugees (incl. refugee-like situations),0,UKR,CMR
105530,2017,Ukraine,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),68,UKR,COD
105531,2017,Ukraine,Congo,Refugees (incl. refugee-like situations),20,UKR,COG
105532,2017,Ukraine,Comoros,Refugees (incl. refugee-like situations),0,UKR,COM
105533,2017,Ukraine,Cuba,Refugees (incl. refugee-like situations),0,UKR,CUB
105534,2017,Ukraine,Algeria,Refugees (incl. refugee-like situations),0,UKR,DZA
105535,2017,Ukraine,Egypt,Refugees (incl. refugee-like situations),0,UKR,EGY
105536,2017,Ukraine,Eritrea,Refugees (incl. refugee-like situations),16,UKR,ERI
105537,2017,Ukraine,Western Sahara,Refugees (incl. refugee-like situations),0,UKR,ESH
105538,2017,Ukraine,Ethiopia,Refugees (incl. refugee-like situations),20,UKR,ETH
105539,2017,Ukraine,France,Refugees (incl. refugee-like situations),0,UKR,FRA
105540,2017,Ukraine,Gabon,Refugees (incl. refugee-like situations),0,UKR,GAB
105541,2017,Ukraine,Georgia,Refugees (incl. refugee-like situations),48,UKR,GEO
105542,2017,Ukraine,Ghana,Refugees (incl. refugee-like situations),0,UKR,GHA
105543,2017,Ukraine,Guinea,Refugees (incl. refugee-like situations),7,UKR,GIN
105544,2017,Ukraine,Gambia,Refugees (incl. refugee-like situations),0,UKR,GMB
105545,2017,Ukraine,Guinea-Bissau,Refugees (incl. refugee-like situations),0,UKR,GNB
105546,2017,Ukraine,Greece,Refugees (incl. refugee-like situations),0,UKR,GRC
105547,2017,Ukraine,Croatia,Refugees (incl. refugee-like situations),0,UKR,HRV
105548,2017,Ukraine,India,Refugees (incl. refugee-like situations),0,UKR,IND
105549,2017,Ukraine,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),58,UKR,IRN
105550,2017,Ukraine,Iraq,Refugees (incl. refugee-like situations),91,UKR,IRQ
105551,2017,Ukraine,Jordan,Refugees (incl. refugee-like situations),0,UKR,JOR
105552,2017,Ukraine,Kazakhstan,Refugees (incl. refugee-like situations),11,UKR,KAZ
105553,2017,Ukraine,Kenya,Refugees (incl. refugee-like situations),0,UKR,KEN
105554,2017,Ukraine,Kyrgyzstan,Refugees (incl. refugee-like situations),12,UKR,KGZ
105555,2017,Ukraine,Cambodia,Refugees (incl. refugee-like situations),0,UKR,KHM
105556,2017,Ukraine,Lebanon,Refugees (incl. refugee-like situations),9,UKR,LBN
105557,2017,Ukraine,Liberia,Refugees (incl. refugee-like situations),0,UKR,LBR
105558,2017,Ukraine,Libya,Refugees (incl. refugee-like situations),0,UKR,LBY
105559,2017,Ukraine,Sri Lanka,Refugees (incl. refugee-like situations),8,UKR,LKA
105560,2017,Ukraine,Morocco,Refugees (incl. refugee-like situations),0,UKR,MAR
105561,2017,Ukraine,Rep. of Moldova,Refugees (incl. refugee-like situations),0,UKR,MDA
105562,2017,Ukraine,Madagascar,Refugees (incl. refugee-like situations),0,UKR,MDG
105563,2017,Ukraine,Mali,Refugees (incl. refugee-like situations),0,UKR,MLI
105564,2017,Ukraine,Myanmar,Refugees (incl. refugee-like situations),0,UKR,MMR
105565,2017,Ukraine,Mongolia,Refugees (incl. refugee-like situations),0,UKR,MNG
105566,2017,Ukraine,Mozambique,Refugees (incl. refugee-like situations),0,UKR,MOZ
105567,2017,Ukraine,Mauritania,Refugees (incl. refugee-like situations),0,UKR,MRT
105568,2017,Ukraine,Niger,Refugees (incl. refugee-like situations),0,UKR,NER
105569,2017,Ukraine,Nigeria,Refugees (incl. refugee-like situations),5,UKR,NGA
105570,2017,Ukraine,Nepal,Refugees (incl. refugee-like situations),0,UKR,NPL
105571,2017,Ukraine,Pakistan,Refugees (incl. refugee-like situations),9,UKR,PAK
105572,2017,Ukraine,Palestinian,Refugees (incl. refugee-like situations),37,UKR,PSE
105573,2017,Ukraine,Russian Federation,Refugees (incl. refugee-like situations),150,UKR,RUS
105574,2017,Ukraine,Rwanda,Refugees (incl. refugee-like situations),0,UKR,RWA
105575,2017,Ukraine,Saudi Arabia,Refugees (incl. refugee-like situations),0,UKR,SAU
105576,2017,Ukraine,Sudan,Refugees (incl. refugee-like situations),60,UKR,SDN
105577,2017,Ukraine,Senegal,Refugees (incl. refugee-like situations),0,UKR,SEN
105578,2017,Ukraine,Sierra Leone,Refugees (incl. refugee-like situations),5,UKR,SLE
105579,2017,Ukraine,Somalia,Refugees (incl. refugee-like situations),132,UKR,SOM
105580,2017,Ukraine,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),0,UKR,SRB
105581,2017,Ukraine,South Sudan,Refugees (incl. refugee-like situations),0,UKR,SSD
105582,2017,Ukraine,Syrian Arab Rep.,Refugees (incl. refugee-like situations),483,UKR,SYR
105583,2017,Ukraine,Chad,Refugees (incl. refugee-like situations),7,UKR,TCD
105584,2017,Ukraine,Togo,Refugees (incl. refugee-like situations),0,UKR,TGO
105585,2017,Ukraine,Tajikistan,Refugees (incl. refugee-like situations),16,UKR,TJK
105586,2017,Ukraine,Turkmenistan,Refugees (incl. refugee-like situations),5,UKR,TKM
105587,2017,Ukraine,Tonga,Refugees (incl. refugee-like situations),0,UKR,TON
105588,2017,Ukraine,Tunisia,Refugees (incl. refugee-like situations),0,UKR,TUN
105589,2017,Ukraine,Turkey,Refugees (incl. refugee-like situations),14,UKR,TUR
105590,2017,Ukraine,Uganda,Refugees (incl. refugee-like situations),0,UKR,UGA
105591,2017,Ukraine,Ukraine,Refugees (incl. refugee-like situations),0,UKR,UKR
105592,2017,Ukraine,Uzbekistan,Refugees (incl. refugee-like situations),60,UKR,UZB
105593,2017,Ukraine,Viet Nam,Refugees (incl. refugee-like situations),0,UKR,VNM
105594,2017,Ukraine,Stateless,Refugees (incl. refugee-like situations),51,UKR,SLS
105595,2017,Ukraine,Yemen,Refugees (incl. refugee-like situations),0,UKR,YEM
105596,2017,Ukraine,Zimbabwe,Refugees (incl. refugee-like situations),0,UKR,ZWE
105642,2017,Fiji,Afghanistan,Refugees (incl. refugee-like situations),7,FJI,AFG
105643,2017,Fiji,Eritrea,Refugees (incl. refugee-like situations),0,FJI,ERI
105644,2017,Fiji,Nigeria,Refugees (incl. refugee-like situations),0,FJI,NGA
105645,2017,Fiji,Pakistan,Refugees (incl. refugee-like situations),0,FJI,PAK
105863,2017,Georgia,Afghanistan,Refugees (incl. refugee-like situations),0,GEO,AFG
105864,2017,Georgia,Armenia,Refugees (incl. refugee-like situations),0,GEO,ARM
105865,2017,Georgia,Azerbaijan,Refugees (incl. refugee-like situations),6,GEO,AZE
105866,2017,Georgia,Bangladesh,Refugees (incl. refugee-like situations),0,GEO,BGD
105867,2017,Georgia,Bahrain,Refugees (incl. refugee-like situations),0,GEO,BHR
105868,2017,Georgia,Belarus,Refugees (incl. refugee-like situations),0,GEO,BLR
105869,2017,Georgia,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),0,GEO,CIV
105870,2017,Georgia,Cameroon,Refugees (incl. refugee-like situations),0,GEO,CMR
105871,2017,Georgia,Congo,Refugees (incl. refugee-like situations),0,GEO,COG
105872,2017,Georgia,Egypt,Refugees (incl. refugee-like situations),19,GEO,EGY
105873,2017,Georgia,Eritrea,Refugees (incl. refugee-like situations),0,GEO,ERI
105874,2017,Georgia,Ethiopia,Refugees (incl. refugee-like situations),0,GEO,ETH
105875,2017,Georgia,Georgia,Refugees (incl. refugee-like situations),0,GEO,GEO
105876,2017,Georgia,Ghana,Refugees (incl. refugee-like situations),0,GEO,GHA
105877,2017,Georgia,Greece,Refugees (incl. refugee-like situations),0,GEO,GRC
105878,2017,Georgia,India,Refugees (incl. refugee-like situations),0,GEO,IND
105879,2017,Georgia,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),34,GEO,IRN
105880,2017,Georgia,Iraq,Refugees (incl. refugee-like situations),630,GEO,IRQ
105881,2017,Georgia,Jordan,Refugees (incl. refugee-like situations),0,GEO,JOR
105882,2017,Georgia,Kazakhstan,Refugees (incl. refugee-like situations),0,GEO,KAZ
105883,2017,Georgia,Kenya,Refugees (incl. refugee-like situations),0,GEO,KEN
105884,2017,Georgia,Lebanon,Refugees (incl. refugee-like situations),6,GEO,LBN
105885,2017,Georgia,Liberia,Refugees (incl. refugee-like situations),0,GEO,LBR
105886,2017,Georgia,Sri Lanka,Refugees (incl. refugee-like situations),0,GEO,LKA
105887,2017,Georgia,Rep. of Moldova,Refugees (incl. refugee-like situations),0,GEO,MDA
105888,2017,Georgia,Nigeria,Refugees (incl. refugee-like situations),0,GEO,NGA
105889,2017,Georgia,Pakistan,Refugees (incl. refugee-like situations),10,GEO,PAK
105890,2017,Georgia,Russian Federation,Refugees (incl. refugee-like situations),259,GEO,RUS
105891,2017,Georgia,Saudi Arabia,Refugees (incl. refugee-like situations),0,GEO,SAU
105892,2017,Georgia,Sudan,Refugees (incl. refugee-like situations),6,GEO,SDN
105893,2017,Georgia,Sierra Leone,Refugees (incl. refugee-like situations),0,GEO,SLE
105894,2017,Georgia,Somalia,Refugees (incl. refugee-like situations),0,GEO,SOM
105895,2017,Georgia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),445,GEO,SYR
105896,2017,Georgia,Tajikistan,Refugees (incl. refugee-like situations),0,GEO,TJK
105897,2017,Georgia,Turkey,Refugees (incl. refugee-like situations),0,GEO,TUR
105898,2017,Georgia,United Rep. of Tanzania,Refugees (incl. refugee-like situations),0,GEO,TZA
105899,2017,Georgia,Ukraine,Refugees (incl. refugee-like situations),654,GEO,UKR
105900,2017,Georgia,Uzbekistan,Refugees (incl. refugee-like situations),0,GEO,UZB
105901,2017,Georgia,Stateless,Refugees (incl. refugee-like situations),0,GEO,SLS
105902,2017,Georgia,Various/Unknown,Refugees (incl. refugee-like situations),0,GEO,UNK
105903,2017,Georgia,Yemen,Refugees (incl. refugee-like situations),0,GEO,YEM
106563,2017,Russian Federation,Afghanistan,Refugees (incl. refugee-like situations),661,RUS,AFG
106564,2017,Russian Federation,Angola,Refugees (incl. refugee-like situations),0,RUS,AGO
106565,2017,Russian Federation,Armenia,Refugees (incl. refugee-like situations),0,RUS,ARM
106566,2017,Russian Federation,Azerbaijan,Refugees (incl. refugee-like situations),15,RUS,AZE
106567,2017,Russian Federation,Burkina Faso,Refugees (incl. refugee-like situations),0,RUS,BFA
106568,2017,Russian Federation,Bangladesh,Refugees (incl. refugee-like situations),5,RUS,BGD
106569,2017,Russian Federation,Bulgaria,Refugees (incl. refugee-like situations),0,RUS,BGR
106570,2017,Russian Federation,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),0,RUS,BIH
106571,2017,Russian Federation,Belarus,Refugees (incl. refugee-like situations),0,RUS,BLR
106572,2017,Russian Federation,Central African Rep.,Refugees (incl. refugee-like situations),0,RUS,CAF
106573,2017,Russian Federation,China,Refugees (incl. refugee-like situations),0,RUS,CHN
106574,2017,Russian Federation,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),0,RUS,CIV
106575,2017,Russian Federation,Cameroon,Refugees (incl. refugee-like situations),0,RUS,CMR
106576,2017,Russian Federation,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),5,RUS,COD
106577,2017,Russian Federation,Congo,Refugees (incl. refugee-like situations),0,RUS,COG
106578,2017,Russian Federation,Cuba,Refugees (incl. refugee-like situations),0,RUS,CUB
106579,2017,Russian Federation,Germany,Refugees (incl. refugee-like situations),10,RUS,DEU
106580,2017,Russian Federation,Egypt,Refugees (incl. refugee-like situations),0,RUS,EGY
106581,2017,Russian Federation,Eritrea,Refugees (incl. refugee-like situations),0,RUS,ERI
106582,2017,Russian Federation,Georgia,Refugees (incl. refugee-like situations),198,RUS,GEO
106583,2017,Russian Federation,Guinea,Refugees (incl. refugee-like situations),0,RUS,GIN
106584,2017,Russian Federation,Gambia,Refugees (incl. refugee-like situations),0,RUS,GMB
106585,2017,Russian Federation,India,Refugees (incl. refugee-like situations),0,RUS,IND
106586,2017,Russian Federation,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),6,RUS,IRN
106587,2017,Russian Federation,Iraq,Refugees (incl. refugee-like situations),24,RUS,IRQ
106588,2017,Russian Federation,Israel,Refugees (incl. refugee-like situations),0,RUS,ISR
106589,2017,Russian Federation,Italy,Refugees (incl. refugee-like situations),0,RUS,ITA
106590,2017,Russian Federation,Jordan,Refugees (incl. refugee-like situations),0,RUS,JOR
106591,2017,Russian Federation,Kazakhstan,Refugees (incl. refugee-like situations),5,RUS,KAZ
106592,2017,Russian Federation,Kyrgyzstan,Refugees (incl. refugee-like situations),25,RUS,KGZ
106593,2017,Russian Federation,Lebanon,Refugees (incl. refugee-like situations),6,RUS,LBN
106594,2017,Russian Federation,Libya,Refugees (incl. refugee-like situations),0,RUS,LBY
106595,2017,Russian Federation,Lithuania,Refugees (incl. refugee-like situations),5,RUS,LTU
106596,2017,Russian Federation,Latvia,Refugees (incl. refugee-like situations),0,RUS,LVA
106597,2017,Russian Federation,Rep. of Moldova,Refugees (incl. refugee-like situations),21,RUS,MDA
106598,2017,Russian Federation,Mali,Refugees (incl. refugee-like situations),0,RUS,MLI
106599,2017,Russian Federation,Nigeria,Refugees (incl. refugee-like situations),0,RUS,NGA
106600,2017,Russian Federation,Pakistan,Refugees (incl. refugee-like situations),0,RUS,PAK
106601,2017,Russian Federation,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),77,RUS,PRK
106602,2017,Russian Federation,Portugal,Refugees (incl. refugee-like situations),0,RUS,PRT
106603,2017,Russian Federation,Palestinian,Refugees (incl. refugee-like situations),9,RUS,PSE
106604,2017,Russian Federation,Russian Federation,Refugees (incl. refugee-like situations),0,RUS,RUS
106605,2017,Russian Federation,Saudi Arabia,Refugees (incl. refugee-like situations),0,RUS,SAU
106606,2017,Russian Federation,Sudan,Refugees (incl. refugee-like situations),6,RUS,SDN
106607,2017,Russian Federation,Somalia,Refugees (incl. refugee-like situations),0,RUS,SOM
106608,2017,Russian Federation,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),0,RUS,SRB
106609,2017,Russian Federation,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1130,RUS,SYR
106610,2017,Russian Federation,Tajikistan,Refugees (incl. refugee-like situations),23,RUS,TJK
106611,2017,Russian Federation,Turkmenistan,Refugees (incl. refugee-like situations),5,RUS,TKM
106612,2017,Russian Federation,Turkey,Refugees (incl. refugee-like situations),0,RUS,TUR
106613,2017,Russian Federation,Ukraine,Refugees (incl. refugee-like situations),123600,RUS,UKR
106614,2017,Russian Federation,United States of America,Refugees (incl. refugee-like situations),0,RUS,USA
106615,2017,Russian Federation,Uzbekistan,Refugees (incl. refugee-like situations),79,RUS,UZB
106616,2017,Russian Federation,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),0,RUS,VEN
106617,2017,Russian Federation,Viet Nam,Refugees (incl. refugee-like situations),0,RUS,VNM
106618,2017,Russian Federation,Stateless,Refugees (incl. refugee-like situations),17,RUS,SLS
106619,2017,Russian Federation,Various/Unknown,Refugees (incl. refugee-like situations),0,RUS,UNK
106620,2017,Russian Federation,Yemen,Refugees (incl. refugee-like situations),54,RUS,YEM
106816,2017,Bosnia and Herzegovina,Afghanistan,Refugees (incl. refugee-like situations),0,BIH,AFG
106817,2017,Bosnia and Herzegovina,Azerbaijan,Refugees (incl. refugee-like situations),0,BIH,AZE
106818,2017,Bosnia and Herzegovina,Bangladesh,Refugees (incl. refugee-like situations),0,BIH,BGD
106819,2017,Bosnia and Herzegovina,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),0,BIH,BIH
106820,2017,Bosnia and Herzegovina,Cameroon,Refugees (incl. refugee-like situations),0,BIH,CMR
106821,2017,Bosnia and Herzegovina,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),0,BIH,COD
106822,2017,Bosnia and Herzegovina,Algeria,Refugees (incl. refugee-like situations),0,BIH,DZA
106823,2017,Bosnia and Herzegovina,Egypt,Refugees (incl. refugee-like situations),0,BIH,EGY
106824,2017,Bosnia and Herzegovina,Croatia,Refugees (incl. refugee-like situations),5120,BIH,HRV
106825,2017,Bosnia and Herzegovina,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),0,BIH,IRN
106826,2017,Bosnia and Herzegovina,Iraq,Refugees (incl. refugee-like situations),0,BIH,IRQ
106827,2017,Bosnia and Herzegovina,Jordan,Refugees (incl. refugee-like situations),0,BIH,JOR
